x,y,z,fluence_rate
0,0,0,0
0,0,0.001388888888888889,0
0,0,0.002777777777777778,0.032249984692161025
0,0,0.004166666666666667,0.02899017240723831
0,0,0.005555555555555556,0.02738488502375035
0,0,0.006944444444444445,0.012615207828268504
0,0,0.008333333333333333,0.01974739904559057
0,0,0.009722222222222222,0.029522608173993565
0,0,0.011111111111111112,0.006599045828349363
0,0,0.0125,0.016367385306477092
0,0,0.01388888888888889,0.028906807133669245
0,0,0.015277777777777779,0.0037539975719129664
0,0,0.016666666666666666,0.014605882013495271
0,0,0.018055555555555557,0.027774266110672435
0,0,0.019444444444444445,0.0021975514366681585
0,0,0.020833333333333336,0.013531252376612199
0,0,0.022222222222222223,0.02699605241034869
0,0,0.02361111111111111,0.00114025303147218
0,0,0.025,0.01277414842319507
0,0,0.02638888888888889,0.028075727288254203
0,0,0.02777777777777778,0
0,0,0.029166666666666667,0.029686913232644326
0,0.001388888888888889,0,0
0,0.001388888888888889,0.001388888888888889,0
0,0.001388888888888889,0.002777777777777778,0.041126150159579884
0,0.001388888888888889,0.004166666666666667,0.06562330761750035
0,0.001388888888888889,0.005555555555555556,0
0,0.001388888888888889,0.006944444444444445,0.02136880432610706
0,0.001388888888888889,0.008333333333333333,0.049095313232768265
0,0.001388888888888889,0.009722222222222222,0
0,0.001388888888888889,0.011111111111111112,0.016890855295669447
0,0.001388888888888889,0.0125,0.042327373379664426
0,0.001388888888888889,0.01388888888888889,0
0,0.001388888888888889,0.015277777777777779,0.015531161093456328
0,0.001388888888888889,0.016666666666666666,0.03841433533232472
0,0.001388888888888889,0.018055555555555557,0
0,0.001388888888888889,0.019444444444444445,0.015147647749771809
0,0.001388888888888889,0.020833333333333336,0.03574280251590061
0,0.001388888888888889,0.022222222222222223,0
0,0.001388888888888889,0.02361111111111111,0.015620836417770682
0,0.001388888888888889,0.025,0.034331456681027134
0,0.001388888888888889,0.02638888888888889,0
0,0.001388888888888889,0.02777777777777778,0.022627105863595832
0,0.001388888888888889,0.029166666666666667,0.03859922233404437
0,0.002777777777777778,0,0.08568566329048208
0,0.002777777777777778,0.001388888888888889,0
0,0.002777777777777778,0.002777777777777778,0.2912336139450531
0,0.002777777777777778,0.004166666666666667,0.028038558071045355
0,0.002777777777777778,0.005555555555555556,0
0,0.002777777777777778,0.006944444444444445,0.14247762236529732
0,0.002777777777777778,0.008333333333333333,0.02742507277671193
0,0.002777777777777778,0.009722222222222222,0.008394053132307856
0,0.002777777777777778,0.011111111111111112,0.10413963316229223
0,0.002777777777777778,0.0125,0.02539922800025154
0,0.002777777777777778,0.01388888888888889,0.014565856195897339
0,0.002777777777777778,0.015277777777777779,0.08632200980953313
0,0.002777777777777778,0.016666666666666666,0.023371606726699683
0,0.002777777777777778,0.018055555555555557,0.01742321009691337
0,0.002777777777777778,0.019444444444444445,0.07617128255724578
0,0.002777777777777778,0.020833333333333336,0.020964539502871932
0,0.002777777777777778,0.022222222222222223,0.01951221958178938
0,0.002777777777777778,0.02361111111111111,0.07035137019972089
0,0.002777777777777778,0.025,0.01798594731368501
0,0.002777777777777778,0.02638888888888889,0.02360975988009972
0,0.002777777777777778,0.02777777777777778,0.06982006927093865
0,0.002777777777777778,0.029166666666666667,0.024251720651301913
0,0.004166666666666667,0,0
0,0.004166666666666667,0.001388888888888889,0.08352274782138068
0,0.004166666666666667,0.002777777777777778,0
0,0.004166666666666667,0.004166666666666667,0.038226633859211906
0,0.004166666666666667,0.005555555555555556,0.03875245998475773
0,0.004166666666666667,0.006944444444444445,0
0,0.004166666666666667,0.008333333333333333,0.021659923533840414
0,0.004166666666666667,0.009722222222222222,0.03092851378082932
0,0.004166666666666667,0.011111111111111112,0
0,0.004166666666666667,0.0125,0.015600683802384179
0,0.004166666666666667,0.01388888888888889,0.026839931910629878
0,0.004166666666666667,0.015277777777777779,0
0,0.004166666666666667,0.016666666666666666,0.012849339640324291
0,0.004166666666666667,0.018055555555555557,0.02364762517223454
0,0.004166666666666667,0.019444444444444445,0
0,0.004166666666666667,0.020833333333333336,0.01166674543859158
0,0.004166666666666667,0.022222222222222223,0.021480417254490968
0,0.004166666666666667,0.02361111111111111,0
0,0.004166666666666667,0.025,0.01191990680322833
0,0.004166666666666667,0.02638888888888889,0.02098703253064111
0,0.004166666666666667,0.02777777777777778,0
0,0.004166666666666667,0.029166666666666667,0.029408746562363062
0,0.005555555555555556,0,0
0,0.005555555555555556,0.001388888888888889,0
0,0.005555555555555556,0.002777777777777778,0.06427250485809614
0,0.005555555555555556,0.004166666666666667,0.07234306238558882
0,0.005555555555555556,0.005555555555555556,0
0,0.005555555555555556,0.006944444444444445,0.031775868177394216
0,0.005555555555555556,0.008333333333333333,0.05485060579882459
0,0.005555555555555556,0.009722222222222222,0
0,0.005555555555555556,0.011111111111111112,0.023342033499781045
0,0.005555555555555556,0.0125,0.047334151263511516
0,0.005555555555555556,0.01388888888888889,0
0,0.005555555555555556,0.015277777777777779,0.020371145600971682
0,0.005555555555555556,0.016666666666666666,0.0426487947107961
0,0.005555555555555556,0.018055555555555557,0
0,0.005555555555555556,0.019444444444444445,0.019064597044949307
0,0.005555555555555556,0.020833333333333336,0.039255399204463165
0,0.005555555555555556,0.022222222222222223,0
0,0.005555555555555556,0.02361111111111111,0.019133590342462557
0,0.005555555555555556,0.025,0.03702164332511536
0,0.005555555555555556,0.02638888888888889,0
0,0.005555555555555556,0.02777777777777778,0.02786145228943525
0,0.005555555555555556,0.029166666666666667,0.04115330676969471
0,0.006944444444444445,0,0.06803160063169454
0,0.006944444444444445,0.001388888888888889,0
0,0.006944444444444445,0.002777777777777778,0.49380599550146964
0,0.006944444444444445,0.004166666666666667,0.041090192306354634
0,0.006944444444444445,0.005555555555555556,0
0,0.006944444444444445,0.006944444444444445,0.23262826261922026
0,0.006944444444444445,0.008333333333333333,0.038451412690685305
0,0.006944444444444445,0.009722222222222222,0.006661926425335701
0,0.006944444444444445,0.011111111111111112,0.16469677052298604
0,0.006944444444444445,0.0125,0.03352619444750312
0,0.006944444444444445,0.01388888888888889,0.01824729802052068
0,0.006944444444444445,0.015277777777777779,0.13218352838677877
0,0.006944444444444445,0.016666666666666666,0.029337035483227063
0,0.006944444444444445,0.018055555555555557,0.023498131978847946
0,0.006944444444444445,0.019444444444444445,0.11325298485039234
0,0.006944444444444445,0.020833333333333336,0.024816371404493068
0,0.006944444444444445,0.022222222222222223,0.027449833830274425
0,0.006944444444444445,0.02361111111111111,0.10160801134213737
0,0.006944444444444445,0.025,0.02083894518351892
