x,y,z,pressure
0,0,0,34730.299700596996
0,0,0.001388888888888889,6147.858325908726
0,0,0.002777777777777778,-391.3722056566197
0,0,0.004166666666666667,-128.44391315051743
0,0,0.005555555555555556,-1534.113383220373
0,0,0.006944444444444445,1034.5349987412467
0,0,0.008333333333333333,1676.879610062375
0,0,0.009722222222222222,-214.71624242167042
0,0,0.011111111111111112,1413.9817174956745
0,0,0.0125,2075.109888943307
0,0,0.01388888888888889,390.11006896295896
0,0,0.015277777777777779,1541.3629457573886
0,0,0.016666666666666666,2283.9560117630995
0,0,0.018055555555555557,718.9084757456908
0,0,0.019444444444444445,1591.4732716460542
0,0,0.020833333333333336,2471.5481826153286
0,0,0.022222222222222223,923.0377987423767
0,0,0.02361111111111111,1608.6604568259734
0,0,0.025,2698.2288496139554
0,0,0.02638888888888889,1066.9687097954666
0,0,0.02777777777777778,1574.7092638955485
0,0,0.029166666666666667,3072.770641665892
0,0.001388888888888889,0,-7104.270635186256
0,0.001388888888888889,0.001388888888888889,-12426.595280043088
0,0.001388888888888889,0.002777777777777778,-9099.737936345482
0,0.001388888888888889,0.004166666666666667,-1442.6561618249427
0,0.001388888888888889,0.005555555555555556,190.87246336425594
0,0.001388888888888889,0.006944444444444445,-2710.6273879280284
0,0.001388888888888889,0.008333333333333333,-581.9157466958087
0,0.001388888888888889,0.009722222222222222,533.7047432233549
0,0.001388888888888889,0.011111111111111112,-1637.8788338591246
0,0.001388888888888889,0.0125,-365.91914565391124
0,0.001388888888888889,0.01388888888888889,582.7683495694569
0,0.001388888888888889,0.015277777777777779,-1204.470468180872
0,0.001388888888888889,0.016666666666666666,-308.1941685733981
0,0.001388888888888889,0.018055555555555557,622.8460818864332
0,0.001388888888888889,0.019444444444444445,-979.3504452427759
0,0.001388888888888889,0.020833333333333336,-299.70511853041273
0,0.001388888888888889,0.022222222222222223,701.7760668130326
0,0.001388888888888889,0.02361111111111111,-851.8385167324425
0,0.001388888888888889,0.025,-318.7925370234751
0,0.001388888888888889,0.02638888888888889,840.6127697403412
0,0.001388888888888889,0.02777777777777778,-798.5568520931704
0,0.001388888888888889,0.029166666666666667,-371.816581997671
0,0.002777777777777778,0,84695.09619993693
0,0.002777777777777778,0.001388888888888889,-28888.65335025229
0,0.002777777777777778,0.002777777777777778,-33812.61776418953
0,0.002777777777777778,0.004166666666666667,-4353.060416396981
0,0.002777777777777778,0.005555555555555556,-9074.236420111123
0,0.002777777777777778,0.006944444444444445,-9164.285914901508
0,0.002777777777777778,0.008333333333333333,1681.4604253004356
0,0.002777777777777778,0.009722222222222222,-3927.5375435615356
0,0.002777777777777778,0.011111111111111112,-4616.686566498882
0,0.002777777777777778,0.0125,2965.8264064407217
0,0.002777777777777778,0.01388888888888889,-1627.5083808813904
0,0.002777777777777778,0.015277777777777779,-2703.9268672947173
0,0.002777777777777778,0.016666666666666666,3706.9930460922405
0,0.002777777777777778,0.018055555555555557,-171.6351929343684
0,0.002777777777777778,0.019444444444444445,-1637.5910541344688
0,0.002777777777777778,0.020833333333333336,4439.523952468208
0,0.002777777777777778,0.022222222222222223,990.1688560914401
0,0.002777777777777778,0.02361111111111111,-959.5189189680427
0,0.002777777777777778,0.025,5345.525567364926
0,0.002777777777777778,0.02638888888888889,2113.4596825263516
0,0.002777777777777778,0.02777777777777778,-540.9249577744288
0,0.002777777777777778,0.029166666666666667,6679.272090856755
0,0.004166666666666667,0,66270.39491099094
0,0.004166666666666667,0.001388888888888889,15475.234348029813
0,0.004166666666666667,0.002777777777777778,1915.7883862176725
0,0.004166666666666667,0.004166666666666667,-803.1578556147219
0,0.004166666666666667,0.005555555555555556,-3209.520505221704
0,0.004166666666666667,0.006944444444444445,2989.099924270922
0,0.004166666666666667,0.008333333333333333,2673.8262943576724
0,0.004166666666666667,0.009722222222222222,-686.2190119713019
0,0.004166666666666667,0.011111111111111112,3125.241841462103
0,0.004166666666666667,0.0125,3350.846140345199
0,0.004166666666666667,0.01388888888888889,303.2707128669073
0,0.004166666666666667,0.015277777777777779,3053.4096776772776
0,0.004166666666666667,0.016666666666666666,3677.402241960421
0,0.004166666666666667,0.018055555555555557,792.344784412029
0,0.004166666666666667,0.019444444444444445,2975.150641379897
0,0.004166666666666667,0.020833333333333336,3967.696185661051
0,0.004166666666666667,0.022222222222222223,1061.5284858673044
0,0.004166666666666667,0.02361111111111111,2898.2902098234094
0,0.004166666666666667,0.025,4323.455627790992
0,0.004166666666666667,0.02638888888888889,1208.556824517421
0,0.004166666666666667,0.02777777777777778,2771.65240743116
0,0.004166666666666667,0.029166666666666667,4897.5525403001775
0,0.005555555555555556,0,-16636.70412483478
0,0.005555555555555556,0.001388888888888889,-7741.691333280201
0,0.005555555555555556,0.002777777777777778,-3134.362291723484
0,0.005555555555555556,0.004166666666666667,-6011.173200764462
0,0.005555555555555556,0.005555555555555556,3623.968461408795
0,0.005555555555555556,0.006944444444444445,-1084.8203608825477
0,0.005555555555555556,0.008333333333333333,-2696.363367080326
0,0.005555555555555556,0.009722222222222222,2388.6370888747174
0,0.005555555555555556,0.011111111111111112,-969.8163886680799
0,0.005555555555555556,0.0125,-2233.571223558903
0,0.005555555555555556,0.01388888888888889,1476.582689130344
